nm_servico,tipo_compra,quantidade_captada,vl_preco
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,3,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,3,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,3,71.4
Banho,AQUISIÇÃO,3,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,3,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,3,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,3,71.4
Banho,AQUISIÇÃO,3,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,3,71.4
Banho,AQUISIÇÃO,3,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,3,71.4
Banho,RENOVAÇÃO,3,71.4
Banho,AQUISIÇÃO,3,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,RENOVAÇÃO,2,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,RENOVAÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,2,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,4,71.4
Banho,RENOVAÇÃO,4,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
Banho,AQUISIÇÃO,1,71.4
